event,gasUsed,blockNumber,timestamp,instanceID,sender,receiver,executionCount,price
"ConfirmRestock","31432","2961","2025-01-02T10:46:14.446Z","3","manufacturer1","retailer1",15,""
"CancelOrder","32506","2961","2025-01-02T10:46:14.446Z","4","customer1","retailer2",16,""
"PurchaseOrder","53102","2965","2025-01-02T10:46:18.496Z","3","customer1","retailer1",17,""
"PurchaseOrder","64781","2965","2025-01-02T10:46:18.498Z","1","customer2","retailer1",20,""
"PurchaseOrder","47681","2965","2025-01-02T10:46:18.498Z","2","customer2","retailer2",19,""
"PurchaseOrder","36002","2965","2025-01-02T10:46:18.499Z","4","customer1","retailer2",18,""
"ConfirmOrder","38734","2967","2025-01-02T10:46:20.525Z","4","retailer2","customer1",18,""
"RestockRequest","111731","2967","2025-01-02T10:46:20.525Z","1","retailer1","manufacturer1",20,"100"
"ConfirmOrder","38734","2967","2025-01-02T10:46:20.525Z","3","retailer1","customer1",17,""
"RestockRequest","79645","2967","2025-01-02T10:46:20.525Z","2","retailer2","manufacturer1",19,"200"
"CancelOrder","32506","2969","2025-01-02T10:46:22.022Z","2","customer2","retailer2",19,""
"CancelOrder","32506","2971","2025-01-02T10:46:24.040Z","1","customer2","retailer1",20,""
"PurchaseOrder","36002","2976","2025-01-02T10:46:29.082Z","4","customer1","retailer2",21,""
"PurchaseOrder","36002","2976","2025-01-02T10:46:29.082Z","1","customer2","retailer1",22,""
"PurchaseOrder","47681","2976","2025-01-02T10:46:29.082Z","2","customer2","retailer2",23,""
"PurchaseOrder","47681","2978","2025-01-02T10:46:31.122Z","3","customer1","retailer1",24,""
"ConfirmOrder","38734","2978","2025-01-02T10:46:31.123Z","4","retailer2","customer1",21,""
"RestockRequest","94631","2978","2025-01-02T10:46:31.130Z","2","retailer2","manufacturer1",23,"200"
"ConfirmOrder","38734","2978","2025-01-02T10:46:31.131Z","1","retailer1","customer2",22,""
"ConfirmRestock","31432","2980","2025-01-02T10:46:33.139Z","2","manufacturer1","retailer2",23,""
"RestockRequest","79645","2981","2025-01-02T10:46:34.171Z","3","retailer1","manufacturer1",24,"200"
"ConfirmRestock","31432","2983","2025-01-02T10:46:36.192Z","3","manufacturer1","retailer1",24,""
"PurchaseOrder","36002","2989","2025-01-02T10:46:42.286Z","2","customer2","retailer2",25,""
"PurchaseOrder","36002","2989","2025-01-02T10:46:42.288Z","1","customer2","retailer1",26,""
"PurchaseOrder","47681","2990","2025-01-02T10:46:43.283Z","4","customer1","retailer2",27,""
"PurchaseOrder","47681","2990","2025-01-02T10:46:43.284Z","3","customer1","retailer1",28,""
"ConfirmOrder","38734","2991","2025-01-02T10:46:44.304Z","2","retailer2","customer2",25,""
"ConfirmOrder","38734","2991","2025-01-02T10:46:44.305Z","1","retailer1","customer2",26,""
"RestockRequest","94631","2992","2025-01-02T10:46:45.312Z","3","retailer1","manufacturer1",28,"200"
"RestockRequest","79645","2992","2025-01-02T10:46:45.313Z","4","retailer2","manufacturer1",27,"100"
"ConfirmRestock","31432","2995","2025-01-02T10:46:48.361Z","4","manufacturer1","retailer2",27,""
"ConfirmRestock","31432","2995","2025-01-02T10:46:48.361Z","3","manufacturer1","retailer1",28,""
"PurchaseOrder","36002","2999","2025-01-02T10:46:52.396Z","2","customer2","retailer2",30,""
"PurchaseOrder","36002","2999","2025-01-02T10:46:52.396Z","1","customer2","retailer1",29,""
"PurchaseOrder","47681","3000","2025-01-02T10:46:53.419Z","3","customer1","retailer1",32,""
"PurchaseOrder","47681","3000","2025-01-02T10:46:53.419Z","4","customer1","retailer2",31,""
"ConfirmOrder","38734","3001","2025-01-02T10:46:54.416Z","1","retailer1","customer2",29,""
"ConfirmOrder","38734","3001","2025-01-02T10:46:54.417Z","2","retailer2","customer2",30,""
"RestockRequest","94631","3002","2025-01-02T10:46:55.431Z","4","retailer2","manufacturer1",31,"100"
"RestockRequest","79645","3002","2025-01-02T10:46:55.432Z","3","retailer1","manufacturer1",32,"200"
"CancelOrder","32506","3005","2025-01-02T10:46:58.485Z","4","customer1","retailer2",31,""
"CancelOrder","32506","3005","2025-01-02T10:46:58.486Z","3","customer1","retailer1",32,""
"PurchaseOrder","36002","3010","2025-01-02T10:47:03.531Z","4","customer1","retailer2",33,""
"PurchaseOrder","36002","3010","2025-01-02T10:47:03.535Z","3","customer1","retailer1",34,""
"PurchaseOrder","47681","3010","2025-01-02T10:47:03.535Z","2","customer2","retailer2",35,""
"PurchaseOrder","47681","3012","2025-01-02T10:47:05.561Z","1","customer2","retailer1",36,""
"ConfirmOrder","38734","3012","2025-01-02T10:47:05.562Z","3","retailer1","customer1",34,""
"ConfirmOrder","38734","3012","2025-01-02T10:47:05.562Z","4","retailer2","customer1",33,""
"RestockRequest","94631","3012","2025-01-02T10:47:05.563Z","2","retailer2","manufacturer1",35,"200"
"CancelOrder","32506","3014","2025-01-02T10:47:07.063Z","2","customer2","retailer2",35,""
"RestockRequest","79645","3014","2025-01-02T10:47:07.063Z","1","retailer1","manufacturer1",36,"100"
"CancelOrder","32506","3016","2025-01-02T10:47:09.091Z","1","customer2","retailer1",36,""
"PurchaseOrder","36002","3021","2025-01-02T10:47:14.142Z","3","customer1","retailer1",37,""
"PurchaseOrder","47681","3022","2025-01-02T10:47:15.164Z","1","customer2","retailer1",38,""
"PurchaseOrder","36002","3022","2025-01-02T10:47:15.165Z","2","customer2","retailer2",39,""
"PurchaseOrder","47681","3022","2025-01-02T10:47:15.168Z","4","customer1","retailer2",40,""
"ConfirmOrder","38734","3023","2025-01-02T10:47:16.172Z","3","retailer1","customer1",37,""
"ConfirmOrder","38734","3024","2025-01-02T10:47:17.184Z","2","retailer2","customer2",39,""
"RestockRequest","79645","3024","2025-01-02T10:47:17.185Z","4","retailer2","manufacturer1",40,"100"
"RestockRequest","94631","3024","2025-01-02T10:47:17.185Z","1","retailer1","manufacturer1",38,"100"
"ConfirmRestock","31432","3026","2025-01-02T10:47:19.212Z","1","manufacturer1","retailer1",38,""
"ConfirmRestock","31432","3026","2025-01-02T10:47:19.214Z","4","manufacturer1","retailer2",40,""
"PurchaseOrder","47681","3031","2025-01-02T10:47:24.279Z","3","customer1","retailer1",42,""
"PurchaseOrder","36002","3031","2025-01-02T10:47:24.279Z","1","customer2","retailer1",41,""
"PurchaseOrder","47681","3031","2025-01-02T10:47:24.282Z","4","customer1","retailer2",44,""
"PurchaseOrder","36002","3031","2025-01-02T10:47:24.282Z","2","customer2","retailer2",43,""
"RestockRequest","79645","3033","2025-01-02T10:47:26.318Z","4","retailer2","manufacturer1",44,"100"
"ConfirmOrder","38734","3033","2025-01-02T10:47:26.318Z","1","retailer1","customer2",41,""
"RestockRequest","94631","3033","2025-01-02T10:47:26.318Z","3","retailer1","manufacturer1",42,"200"
"ConfirmOrder","38734","3033","2025-01-02T10:47:26.318Z","2","retailer2","customer2",43,""
"CancelOrder","32506","3035","2025-01-02T10:47:28.333Z","4","customer1","retailer2",44,""
"CancelOrder","32506","3035","2025-01-02T10:47:28.333Z","3","customer1","retailer1",42,""
"PurchaseOrder","36002","3040","2025-01-02T10:47:33.398Z","2","customer2","retailer2",45,""
"PurchaseOrder","47681","3040","2025-01-02T10:47:33.402Z","1","customer2","retailer1",48,""
"PurchaseOrder","47681","3040","2025-01-02T10:47:33.403Z","4","customer1","retailer2",47,""
"PurchaseOrder","36002","3040","2025-01-02T10:47:33.403Z","3","customer1","retailer1",46,""
"ConfirmOrder","38734","3042","2025-01-02T10:47:35.415Z","2","retailer2","customer2",45,""
"RestockRequest","79645","3042","2025-01-02T10:47:35.416Z","1","retailer1","manufacturer1",48,"100"
"ConfirmOrder","38734","3042","2025-01-02T10:47:35.416Z","3","retailer1","customer1",46,""
"RestockRequest","94631","3042","2025-01-02T10:47:35.417Z","4","retailer2","manufacturer1",47,"100"
"CancelOrder","32506","3044","2025-01-02T10:47:37.425Z","1","customer2","retailer1",48,""
"CancelOrder","32506","3045","2025-01-02T10:47:38.432Z","4","customer1","retailer2",47,""
"PurchaseOrder","36002","3050","2025-01-02T10:47:43.522Z","3","customer1","retailer1",50,""
"PurchaseOrder","36002","3050","2025-01-02T10:47:43.523Z","4","customer1","retailer2",49,""
"PurchaseOrder","47681","3050","2025-01-02T10:47:43.531Z","1","customer2","retailer1",51,""
"PurchaseOrder","47681","3050","2025-01-02T10:47:43.532Z","2","customer2","retailer2",52,""
"ConfirmOrder","38734","3052","2025-01-02T10:47:45.556Z","3","retailer1","customer1",50,""
"ConfirmOrder","38734","3052","2025-01-02T10:47:45.556Z","4","retailer2","customer1",49,""
"RestockRequest","94631","3052","2025-01-02T10:47:45.556Z","1","retailer1","manufacturer1",51,"100"
"RestockRequest","79645","3052","2025-01-02T10:47:45.556Z","2","retailer2","manufacturer1",52,"200"
"CancelOrder","32506","3054","2025-01-02T10:47:47.059Z","1","customer2","retailer1",51,""
"CancelOrder","32506","3054","2025-01-02T10:47:47.059Z","2","customer2","retailer2",52,""
"PurchaseOrder","36002","3059","2025-01-02T10:47:52.082Z","1","customer2","retailer1",53,""
"PurchaseOrder","36002","3059","2025-01-02T10:47:52.083Z","2","customer2","retailer2",54,""
"PurchaseOrder","47681","3060","2025-01-02T10:47:53.088Z","4","customer1","retailer2",55,""
"ConfirmOrder","38734","3061","2025-01-02T10:47:54.096Z","1","retailer1","customer2",53,""
"ConfirmOrder","38734","3061","2025-01-02T10:47:54.097Z","2","retailer2","customer2",54,""
"PurchaseOrder","47681","3062","2025-01-02T10:47:55.113Z","3","customer1","retailer1",56,""
"RestockRequest","94631","3062","2025-01-02T10:47:55.118Z","4","retailer2","manufacturer1",55,"100"
"RestockRequest","79645","3064","2025-01-02T10:47:57.133Z","3","retailer1","manufacturer1",56,"200"
"ConfirmRestock","31432","3065","2025-01-02T10:47:58.133Z","4","manufacturer1","retailer2",55,""
"CancelOrder","32506","3066","2025-01-02T10:47:59.656Z","3","customer1","retailer1",56,""
"PurchaseOrder","36002","3071","2025-01-02T10:48:04.199Z","1","customer2","retailer1",57,""
"PurchaseOrder","36002","3071","2025-01-02T10:48:04.201Z","2","customer2","retailer2",58,""
"PurchaseOrder","47681","3071","2025-01-02T10:48:04.203Z","3","customer1","retailer1",60,""
"PurchaseOrder","47681","3071","2025-01-02T10:48:04.203Z","4","customer1","retailer2",59,""
"ConfirmOrder","38734","3073","2025-01-02T10:48:06.205Z","1","retailer1","customer2",57,""
"RestockRequest","94631","3073","2025-01-02T10:48:06.205Z","3","retailer1","manufacturer1",60,"200"
"RestockRequest","79645","3073","2025-01-02T10:48:06.208Z","4","retailer2","manufacturer1",59,"100"
"ConfirmOrder","38734","3073","2025-01-02T10:48:06.208Z","2","retailer2","customer2",58,""
"CancelOrder","32506","3075","2025-01-02T10:48:08.205Z","4","customer1","retailer2",59,""
"ConfirmRestock","31432","3077","2025-01-02T10:48:10.230Z","3","manufacturer1","retailer1",60,""
"PurchaseOrder","36002","3082","2025-01-02T10:48:15.273Z","1","customer2","retailer1",61,""
"PurchaseOrder","47681","3082","2025-01-02T10:48:15.273Z","3","customer1","retailer1",63,""
"PurchaseOrder","36002","3082","2025-01-02T10:48:15.274Z","2","customer2","retailer2",62,""
"ConfirmOrder","38734","3084","2025-01-02T10:48:17.274Z","1","retailer1","customer2",61,""
"RestockRequest","94631","3084","2025-01-02T10:48:17.274Z","3","retailer1","manufacturer1",63,"200"
"ConfirmOrder","38734","3084","2025-01-02T10:48:17.274Z","2","retailer2","customer2",62,""
"PurchaseOrder","47681","3085","2025-01-02T10:48:18.287Z","4","customer1","retailer2",64,""
"ConfirmRestock","31432","3086","2025-01-02T10:48:19.291Z","3","manufacturer1","retailer1",63,""
"RestockRequest","79645","3087","2025-01-02T10:48:20.301Z","4","retailer2","manufacturer1",64,"100"
"ConfirmRestock","31432","3090","2025-01-02T10:48:23.329Z","4","manufacturer1","retailer2",64,""
"PurchaseOrder","36002","3094","2025-01-02T10:48:27.374Z","2","customer2","retailer2",66,""
"PurchaseOrder","36002","3094","2025-01-02T10:48:27.374Z","1","customer2","retailer1",65,""
"PurchaseOrder","47681","3095","2025-01-02T10:48:28.386Z","4","customer1","retailer2",68,""
"PurchaseOrder","47681","3095","2025-01-02T10:48:28.388Z","3","customer1","retailer1",67,""
"ConfirmOrder","38734","3096","2025-01-02T10:48:29.396Z","2","retailer2","customer2",66,""
"ConfirmOrder","38734","3096","2025-01-02T10:48:29.397Z","1","retailer1","customer2",65,""
"RestockRequest","94631","3097","2025-01-02T10:48:30.409Z","3","retailer1","manufacturer1",67,"200"
"RestockRequest","79645","3097","2025-01-02T10:48:30.409Z","4","retailer2","manufacturer1",68,"100"
"ConfirmRestock","31432","3100","2025-01-02T10:48:33.430Z","3","manufacturer1","retailer1",67,""
"ConfirmRestock","31432","3100","2025-01-02T10:48:33.432Z","4","manufacturer1","retailer2",68,""
"PurchaseOrder","36002","3104","2025-01-02T10:48:37.468Z","2","customer2","retailer2",69,""
"PurchaseOrder","47681","3105","2025-01-02T10:48:38.472Z","4","customer1","retailer2",71,""
"PurchaseOrder","36002","3105","2025-01-02T10:48:38.473Z","3","customer1","retailer1",70,""
"PurchaseOrder","47681","3106","2025-01-02T10:48:39.489Z","1","customer2","retailer1",72,""
"ConfirmOrder","38734","3106","2025-01-02T10:48:39.489Z","2","retailer2","customer2",69,""
"RestockRequest","94631","3107","2025-01-02T10:48:40.517Z","4","retailer2","manufacturer1",71,"100"
"ConfirmOrder","38734","3107","2025-01-02T10:48:40.518Z","3","retailer1","customer1",70,""
"RestockRequest","79645","3108","2025-01-02T10:48:41.526Z","1","retailer1","manufacturer1",72,"100"
"ConfirmRestock","31432","3110","2025-01-02T10:48:43.036Z","4","manufacturer1","retailer2",71,""
"CancelOrder","32506","3110","2025-01-02T10:48:43.036Z","1","customer2","retailer1",72,""
"PurchaseOrder","36002","3116","2025-01-02T10:48:49.108Z","4","customer1","retailer2",74,""
"PurchaseOrder","36002","3116","2025-01-02T10:48:49.108Z","3","customer1","retailer1",73,""
"PurchaseOrder","47681","3116","2025-01-02T10:48:49.108Z","1","customer2","retailer1",75,""
"PurchaseOrder","47681","3116","2025-01-02T10:48:49.109Z","2","customer2","retailer2",76,""
"RestockRequest","94631","3118","2025-01-02T10:48:51.132Z","2","retailer2","manufacturer1",76,"200"
"RestockRequest","79645","3118","2025-01-02T10:48:51.132Z","1","retailer1","manufacturer1",75,"100"
"ConfirmOrder","38734","3118","2025-01-02T10:48:51.133Z","4","retailer2","customer1",74,""
"ConfirmOrder","38734","3118","2025-01-02T10:48:51.133Z","3","retailer1","customer1",73,""
"ConfirmRestock","31432","3120","2025-01-02T10:48:53.109Z","1","manufacturer1","retailer1",75,""
"ConfirmRestock","31432","3122","2025-01-02T10:48:55.136Z","2","manufacturer1","retailer2",76,""
"PurchaseOrder","47681","3126","2025-01-02T10:48:59.214Z","2","customer2","retailer2",79,""
"PurchaseOrder","36002","3126","2025-01-02T10:48:59.214Z","1","customer2","retailer1",78,""
"PurchaseOrder","36002","3126","2025-01-02T10:48:59.214Z","4","customer1","retailer2",77,""
"PurchaseOrder","47681","3126","2025-01-02T10:48:59.215Z","3","customer1","retailer1",80,""
"ConfirmOrder","38734","3128","2025-01-02T10:49:01.234Z","4","retailer2","customer1",77,""
"RestockRequest","94631","3128","2025-01-02T10:49:01.235Z","2","retailer2","manufacturer1",79,"200"
"ConfirmOrder","38734","3128","2025-01-02T10:49:01.235Z","1","retailer1","customer2",78,""
"RestockRequest","79645","3128","2025-01-02T10:49:01.235Z","3","retailer1","manufacturer1",80,"200"
"CancelOrder","32506","3130","2025-01-02T10:49:03.238Z","3","customer1","retailer1",80,""
"ConfirmRestock","31432","3130","2025-01-02T10:49:03.238Z","2","manufacturer1","retailer2",79,""
"PurchaseOrder","36002","3136","2025-01-02T10:49:09.333Z","2","customer2","retailer2",81,""
"PurchaseOrder","47681","3136","2025-01-02T10:49:09.337Z","3","customer1","retailer1",83,""
"PurchaseOrder","36002","3136","2025-01-02T10:49:09.337Z","1","customer2","retailer1",82,""
"PurchaseOrder","47681","3136","2025-01-02T10:49:09.338Z","4","customer1","retailer2",84,""
"RestockRequest","94631","3138","2025-01-02T10:49:11.342Z","4","retailer2","manufacturer1",84,"100"
"ConfirmOrder","38734","3138","2025-01-02T10:49:11.344Z","1","retailer1","customer2",82,""
"RestockRequest","79645","3138","2025-01-02T10:49:11.344Z","3","retailer1","manufacturer1",83,"200"
"ConfirmOrder","38734","3138","2025-01-02T10:49:11.345Z","2","retailer2","customer2",81,""
"CancelOrder","32506","3140","2025-01-02T10:49:13.347Z","3","customer1","retailer1",83,""
"CancelOrder","32506","3142","2025-01-02T10:49:15.871Z","4","customer1","retailer2",84,""
"PurchaseOrder","36002","3147","2025-01-02T10:49:20.429Z","3","customer1","retailer1",87,""
"PurchaseOrder","47681","3147","2025-01-02T10:49:20.430Z","2","customer2","retailer2",86,""
"PurchaseOrder","36002","3147","2025-01-02T10:49:20.430Z","4","customer1","retailer2",85,""
"PurchaseOrder","47681","3149","2025-01-02T10:49:22.451Z","1","customer2","retailer1",88,""
"ConfirmOrder","38734","3149","2025-01-02T10:49:22.453Z","4","retailer2","customer1",85,""
"ConfirmOrder","38734","3149","2025-01-02T10:49:22.453Z","3","retailer1","customer1",87,""
"RestockRequest","94631","3149","2025-01-02T10:49:22.453Z","2","retailer2","manufacturer1",86,"200"
"RestockRequest","79645","3151","2025-01-02T10:49:24.467Z","1","retailer1","manufacturer1",88,"100"
"CancelOrder","32506","3151","2025-01-02T10:49:24.469Z","2","customer2","retailer2",86,""
"CancelOrder","32506","3153","2025-01-02T10:49:26.480Z","1","customer2","retailer1",88,""
"PurchaseOrder","36002","3157","2025-01-02T10:49:30.569Z","3","customer1","retailer1",90,""
"PurchaseOrder","36002","3157","2025-01-02T10:49:30.569Z","4","customer1","retailer2",89,""
"PurchaseOrder","47681","3157","2025-01-02T10:49:30.582Z","2","customer2","retailer2",91,""
"PurchaseOrder","47681","3157","2025-01-02T10:49:30.582Z","1","customer2","retailer1",92,""
"ConfirmOrder","38734","3159","2025-01-02T10:49:32.091Z","4","retailer2","customer1",89,""
"ConfirmOrder","38734","3159","2025-01-02T10:49:32.092Z","3","retailer1","customer1",90,""
"RestockRequest","94631","3159","2025-01-02T10:49:32.093Z","2","retailer2","manufacturer1",91,"200"
"RestockRequest","79645","3159","2025-01-02T10:49:32.095Z","1","retailer1","manufacturer1",92,"100"
"ConfirmRestock","31432","3161","2025-01-02T10:49:34.094Z","1","manufacturer1","retailer1",92,""
"ConfirmRestock","31432","3161","2025-01-02T10:49:34.094Z","2","manufacturer1","retailer2",91,""
"PurchaseOrder","36002","3167","2025-01-02T10:49:40.151Z","1","customer2","retailer1",93,""
"PurchaseOrder","47681","3167","2025-01-02T10:49:40.153Z","3","customer1","retailer1",96,""
"PurchaseOrder","36002","3167","2025-01-02T10:49:40.154Z","2","customer2","retailer2",94,""
"PurchaseOrder","47681","3167","2025-01-02T10:49:40.154Z","4","customer1","retailer2",95,""
"RestockRequest","94631","3169","2025-01-02T10:49:42.150Z","3","retailer1","manufacturer1",96,"200"
"ConfirmOrder","38734","3169","2025-01-02T10:49:42.150Z","1","retailer1","customer2",93,""
"RestockRequest","79645","3169","2025-01-02T10:49:42.150Z","4","retailer2","manufacturer1",95,"100"
"ConfirmOrder","38734","3171","2025-01-02T10:49:44.187Z","2","retailer2","customer2",94,""
"ConfirmRestock","31432","3171","2025-01-02T10:49:44.197Z","3","manufacturer1","retailer1",96,""
"ConfirmRestock","31432","3171","2025-01-02T10:49:44.197Z","4","manufacturer1","retailer2",95,""
"PurchaseOrder","36002","3177","2025-01-02T10:49:50.232Z","3","customer1","retailer1",97,""
"PurchaseOrder","36002","3177","2025-01-02T10:49:50.235Z","4","customer1","retailer2",98,""
"PurchaseOrder","47681","3177","2025-01-02T10:49:50.236Z","1","customer2","retailer1",99,""
"PurchaseOrder","47681","3179","2025-01-02T10:49:52.247Z","2","customer2","retailer2",100,""
"ConfirmOrder","38734","3179","2025-01-02T10:49:52.247Z","4","retailer2","customer1",98,""
"ConfirmOrder","38734","3179","2025-01-02T10:49:52.248Z","3","retailer1","customer1",97,""
"RestockRequest","94631","3179","2025-01-02T10:49:52.248Z","1","retailer1","manufacturer1",99,"100"
"ConfirmRestock","31432","3181","2025-01-02T10:49:54.288Z","1","manufacturer1","retailer1",99,""
"RestockRequest","79645","3181","2025-01-02T10:49:54.290Z","2","retailer2","manufacturer1",100,"200"
"CancelOrder","32506","3183","2025-01-02T10:49:56.288Z","2","customer2","retailer2",100,""
"PurchaseOrder","36002","3187","2025-01-02T10:50:00.326Z","2","customer2","retailer2",101,""
"PurchaseOrder","47681","3187","2025-01-02T10:50:00.328Z","3","customer1","retailer1",103,""
"PurchaseOrder","36002","3187","2025-01-02T10:50:00.330Z","1","customer2","retailer1",102,""
"ConfirmOrder","38734","3189","2025-01-02T10:50:02.345Z","1","retailer1","customer2",102,""
"ConfirmOrder","38734","3189","2025-01-02T10:50:02.346Z","2","retailer2","customer2",101,""
"RestockRequest","94631","3189","2025-01-02T10:50:02.346Z","3","retailer1","manufacturer1",103,"200"
"PurchaseOrder","47681","3190","2025-01-02T10:50:03.366Z","4","customer1","retailer2",104,""
"ConfirmRestock","31432","3191","2025-01-02T10:50:04.351Z","3","manufacturer1","retailer1",103,""
"RestockRequest","79645","3192","2025-01-02T10:50:05.374Z","4","retailer2","manufacturer1",104,"100"
"ConfirmRestock","31432","3195","2025-01-02T10:50:08.416Z","4","manufacturer1","retailer2",104,""
"PurchaseOrder","36002","3199","2025-01-02T10:50:12.465Z","2","customer2","retailer2",105,""
"PurchaseOrder","47681","3200","2025-01-02T10:50:13.474Z","4","customer1","retailer2",107,""
"PurchaseOrder","36002","3200","2025-01-02T10:50:13.475Z","3","customer1","retailer1",106,""
"PurchaseOrder","47681","3201","2025-01-02T10:50:14.479Z","1","customer2","retailer1",108,""
"ConfirmOrder","38734","3201","2025-01-02T10:50:14.480Z","2","retailer2","customer2",105,""
"RestockRequest","94631","3202","2025-01-02T10:50:15.488Z","4","retailer2","manufacturer1",107,"100"
"ConfirmOrder","38734","3202","2025-01-02T10:50:15.488Z","3","retailer1","customer1",106,""
"RestockRequest","79645","3203","2025-01-02T10:50:16.498Z","1","retailer1","manufacturer1",108,"100"
"ConfirmRestock","31432","3205","2025-01-02T10:50:18.511Z","4","manufacturer1","retailer2",107,""
"ConfirmRestock","31432","3205","2025-01-02T10:50:18.511Z","1","manufacturer1","retailer1",108,""
"PurchaseOrder","47681","3210","2025-01-02T10:50:23.060Z","3","customer1","retailer1",109,""
"PurchaseOrder","47681","3210","2025-01-02T10:50:23.061Z","4","customer1","retailer2",110,""
"PurchaseOrder","36002","3209","2025-01-02T10:50:23.064Z","2","customer2","retailer2",111,""
"PurchaseOrder","36002","3209","2025-01-02T10:50:23.078Z","1","customer2","retailer1",112,""
"ConfirmOrder","38734","3212","2025-01-02T10:50:25.082Z","2","retailer2","customer2",111,""
"RestockRequest","79645","3212","2025-01-02T10:50:25.084Z","3","retailer1","manufacturer1",109,"200"
"ConfirmOrder","38734","3212","2025-01-02T10:50:25.084Z","1","retailer1","customer2",112,""
"RestockRequest","94631","3212","2025-01-02T10:50:25.084Z","4","retailer2","manufacturer1",110,"100"
"ConfirmRestock","31432","3215","2025-01-02T10:50:28.102Z","4","manufacturer1","retailer2",110,""
"CancelOrder","32506","3215","2025-01-02T10:50:28.103Z","3","customer1","retailer1",109,""
"PurchaseOrder","36002","3221","2025-01-02T10:50:34.147Z","1","customer2","retailer1",113,""
"PurchaseOrder","36002","3221","2025-01-02T10:50:34.147Z","2","customer2","retailer2",114,""
