event,gasUsed,blockNumber,timestamp,instanceID,sender,receiver,executionCount,price
"CancelOrder","32506","40078","2025-01-15T10:12:11.348Z","3","customer3","retailer2",10,""
"CancelOrder","32506","40079","2025-01-15T10:12:12.365Z","2","customer2","retailer1",12,""
"PurchaseOrder","36002","40086","2025-01-15T10:12:19.466Z","2","customer2","retailer1",13,""
"PurchaseOrder","47681","40087","2025-01-15T10:12:20.486Z","1","customer1","retailer1",14,""
"PurchaseOrder","36002","40087","2025-01-15T10:12:20.486Z","4","customer4","retailer2",15,""
"PurchaseOrder","47681","40087","2025-01-15T10:12:20.487Z","3","customer3","retailer2",16,""
"ConfirmOrder","38734","40088","2025-01-15T10:12:21.493Z","2","retailer1","customer2",13,""
"RestockRequest","94631","40089","2025-01-15T10:12:22.521Z","1","retailer1","manufacturer1",14,"200"
"ConfirmOrder","38734","40089","2025-01-15T10:12:22.521Z","4","retailer2","customer4",15,""
"RestockRequest","79645","40089","2025-01-15T10:12:22.522Z","3","retailer2","manufacturer1",16,"100"
"ConfirmRestock","31432","40091","2025-01-15T10:12:24.540Z","3","manufacturer1","retailer2",16,""
"CancelOrder","32506","40091","2025-01-15T10:12:24.541Z","1","customer1","retailer1",14,""
"PurchaseOrder","36002","40095","2025-01-15T10:12:28.080Z","4","customer4","retailer2",17,""
"PurchaseOrder","36002","40095","2025-01-15T10:12:28.080Z","2","customer2","retailer1",18,""
"PurchaseOrder","47681","40095","2025-01-15T10:12:28.093Z","3","customer3","retailer2",19,""
"PurchaseOrder","47681","40095","2025-01-15T10:12:28.094Z","1","customer1","retailer1",20,""
"ConfirmOrder","38734","40097","2025-01-15T10:12:30.110Z","4","retailer2","customer4",17,""
"ConfirmOrder","38734","40097","2025-01-15T10:12:30.110Z","2","retailer1","customer2",18,""
"RestockRequest","94631","40097","2025-01-15T10:12:30.111Z","3","retailer2","manufacturer1",19,"100"
"RestockRequest","79645","40097","2025-01-15T10:12:30.111Z","1","retailer1","manufacturer1",20,"200"
"CancelOrder","32506","40099","2025-01-15T10:12:32.130Z","3","customer3","retailer2",19,""
"CancelOrder","32506","40101","2025-01-15T10:12:34.161Z","1","customer1","retailer1",20,""
"PurchaseOrder","36002","40105","2025-01-15T10:12:38.220Z","4","customer4","retailer2",21,""
"PurchaseOrder","36002","40105","2025-01-15T10:12:38.223Z","2","customer2","retailer1",23,""
"PurchaseOrder","47681","40105","2025-01-15T10:12:38.223Z","1","customer1","retailer1",24,""
"PurchaseOrder","47681","40105","2025-01-15T10:12:38.223Z","3","customer3","retailer2",22,""
"ConfirmOrder","38734","40107","2025-01-15T10:12:40.249Z","4","retailer2","customer4",21,""
"RestockRequest","94631","40107","2025-01-15T10:12:40.250Z","1","retailer1","manufacturer1",24,"200"
"ConfirmOrder","38734","40107","2025-01-15T10:12:40.251Z","2","retailer1","customer2",23,""
"RestockRequest","79645","40107","2025-01-15T10:12:40.251Z","3","retailer2","manufacturer1",22,"100"
"ConfirmRestock","31432","40109","2025-01-15T10:12:42.261Z","3","manufacturer1","retailer2",22,""
"CancelOrder","32506","40109","2025-01-15T10:12:42.262Z","1","customer1","retailer1",24,""
"PurchaseOrder","36002","40114","2025-01-15T10:12:47.322Z","2","customer2","retailer1",25,""
"PurchaseOrder","36002","40115","2025-01-15T10:12:48.345Z","3","customer3","retailer2",26,""
"PurchaseOrder","47681","40115","2025-01-15T10:12:48.345Z","4","customer4","retailer2",27,""
"PurchaseOrder","47681","40115","2025-01-15T10:12:48.346Z","1","customer1","retailer1",28,""
"ConfirmOrder","38734","40116","2025-01-15T10:12:49.356Z","2","retailer1","customer2",25,""
"RestockRequest","94631","40117","2025-01-15T10:12:50.375Z","4","retailer2","manufacturer1",27,"100"
"RestockRequest","79645","40117","2025-01-15T10:12:50.381Z","1","retailer1","manufacturer1",28,"200"
"ConfirmOrder","38734","40117","2025-01-15T10:12:50.381Z","3","retailer2","customer3",26,""
"CancelOrder","32506","40119","2025-01-15T10:12:52.902Z","4","customer4","retailer2",27,""
"CancelOrder","32506","40119","2025-01-15T10:12:52.903Z","1","customer1","retailer1",28,""
"PurchaseOrder","36002","40123","2025-01-15T10:12:56.443Z","1","customer1","retailer1",29,""
"PurchaseOrder","36002","40123","2025-01-15T10:12:56.443Z","3","customer3","retailer2",30,""
"PurchaseOrder","47681","40123","2025-01-15T10:12:56.443Z","2","customer2","retailer1",32,""
"PurchaseOrder","47681","40123","2025-01-15T10:12:56.444Z","4","customer4","retailer2",31,""
"ConfirmOrder","38734","40125","2025-01-15T10:12:58.478Z","1","retailer1","customer1",29,""
"ConfirmOrder","38734","40125","2025-01-15T10:12:58.480Z","3","retailer2","customer3",30,""
"RestockRequest","79645","40125","2025-01-15T10:12:58.481Z","2","retailer1","manufacturer1",32,"200"
"RestockRequest","94631","40125","2025-01-15T10:12:58.482Z","4","retailer2","manufacturer1",31,"100"
"CancelOrder","32506","40128","2025-01-15T10:13:01.527Z","2","customer2","retailer1",32,""
"CancelOrder","32506","40129","2025-01-15T10:13:02.537Z","4","customer4","retailer2",31,""
"PurchaseOrder","36002","40133","2025-01-15T10:13:06.074Z","4","customer4","retailer2",33,""
"PurchaseOrder","36002","40133","2025-01-15T10:13:06.075Z","1","customer1","retailer1",34,""
"PurchaseOrder","47681","40133","2025-01-15T10:13:06.075Z","2","customer2","retailer1",35,""
"PurchaseOrder","47681","40133","2025-01-15T10:13:06.075Z","3","customer3","retailer2",36,""
"ConfirmOrder","38734","40135","2025-01-15T10:13:08.098Z","4","retailer2","customer4",33,""
"ConfirmOrder","38734","40135","2025-01-15T10:13:08.099Z","1","retailer1","customer1",34,""
"RestockRequest","94631","40135","2025-01-15T10:13:08.099Z","2","retailer1","manufacturer1",35,"200"
"RestockRequest","79645","40135","2025-01-15T10:13:08.101Z","3","retailer2","manufacturer1",36,"100"
"CancelOrder","32506","40137","2025-01-15T10:13:10.099Z","2","customer2","retailer1",35,""
"ConfirmRestock","31432","40137","2025-01-15T10:13:10.100Z","3","manufacturer1","retailer2",36,""
"PurchaseOrder","36002","40143","2025-01-15T10:13:16.171Z","3","customer3","retailer2",37,""
"PurchaseOrder","36002","40143","2025-01-15T10:13:16.171Z","1","customer1","retailer1",39,""
"PurchaseOrder","47681","40143","2025-01-15T10:13:16.171Z","2","customer2","retailer1",40,""
"PurchaseOrder","47681","40143","2025-01-15T10:13:16.172Z","4","customer4","retailer2",38,""
"ConfirmOrder","38734","40145","2025-01-15T10:13:18.206Z","3","retailer2","customer3",37,""
"RestockRequest","94631","40145","2025-01-15T10:13:18.206Z","4","retailer2","manufacturer1",38,"100"
"ConfirmOrder","38734","40145","2025-01-15T10:13:18.207Z","1","retailer1","customer1",39,""
"RestockRequest","79645","40145","2025-01-15T10:13:18.207Z","2","retailer1","manufacturer1",40,"200"
"ConfirmRestock","31432","40147","2025-01-15T10:13:20.232Z","2","manufacturer1","retailer1",40,""
"CancelOrder","32506","40147","2025-01-15T10:13:20.232Z","4","customer4","retailer2",38,""
"PurchaseOrder","36002","40153","2025-01-15T10:13:26.314Z","1","customer1","retailer1",41,""
"PurchaseOrder","47681","40153","2025-01-15T10:13:26.314Z","3","customer3","retailer2",43,""
"PurchaseOrder","36002","40153","2025-01-15T10:13:26.314Z","4","customer4","retailer2",42,""
"PurchaseOrder","47681","40153","2025-01-15T10:13:26.314Z","2","customer2","retailer1",44,""
"ConfirmOrder","38734","40155","2025-01-15T10:13:28.338Z","1","retailer1","customer1",41,""
"ConfirmOrder","38734","40155","2025-01-15T10:13:28.338Z","4","retailer2","customer4",42,""
"RestockRequest","79645","40155","2025-01-15T10:13:28.339Z","2","retailer1","manufacturer1",44,"200"
"RestockRequest","94631","40155","2025-01-15T10:13:28.339Z","3","retailer2","manufacturer1",43,"100"
"ConfirmRestock","31432","40157","2025-01-15T10:13:30.365Z","3","manufacturer1","retailer2",43,""
"ConfirmRestock","31432","40157","2025-01-15T10:13:30.365Z","2","manufacturer1","retailer1",44,""
"PurchaseOrder","36002","40161","2025-01-15T10:13:34.426Z","4","customer4","retailer2",45,""
"PurchaseOrder","36002","40161","2025-01-15T10:13:34.426Z","1","customer1","retailer1",46,""
"PurchaseOrder","47681","40161","2025-01-15T10:13:34.427Z","3","customer3","retailer2",47,""
"PurchaseOrder","47681","40161","2025-01-15T10:13:34.427Z","2","customer2","retailer1",48,""
"ConfirmOrder","38734","40163","2025-01-15T10:13:36.437Z","1","retailer1","customer1",46,""
"ConfirmOrder","38734","40163","2025-01-15T10:13:36.437Z","4","retailer2","customer4",45,""
"RestockRequest","79645","40163","2025-01-15T10:13:36.437Z","2","retailer1","manufacturer1",48,"200"
"RestockRequest","94631","40163","2025-01-15T10:13:36.438Z","3","retailer2","manufacturer1",47,"100"
"CancelOrder","32506","40165","2025-01-15T10:13:38.473Z","2","customer2","retailer1",48,""
"CancelOrder","32506","40165","2025-01-15T10:13:38.473Z","3","customer3","retailer2",47,""
"PurchaseOrder","36002","40169","2025-01-15T10:13:42.547Z","3","customer3","retailer2",49,""
"PurchaseOrder","36002","40170","2025-01-15T10:13:43.044Z","2","customer2","retailer1",50,""
"PurchaseOrder","47681","40171","2025-01-15T10:13:44.066Z","4","customer4","retailer2",51,""
"ConfirmOrder","38734","40171","2025-01-15T10:13:44.066Z","3","retailer2","customer3",49,""
"PurchaseOrder","47681","40171","2025-01-15T10:13:44.067Z","1","customer1","retailer1",52,""
"ConfirmOrder","38734","40172","2025-01-15T10:13:45.082Z","2","retailer1","customer2",50,""
"RestockRequest","94631","40173","2025-01-15T10:13:46.110Z","4","retailer2","manufacturer1",51,"100"
"RestockRequest","79645","40173","2025-01-15T10:13:46.111Z","1","retailer1","manufacturer1",52,"200"
"CancelOrder","32506","40175","2025-01-15T10:13:48.150Z","4","customer4","retailer2",51,""
"CancelOrder","32506","40175","2025-01-15T10:13:48.151Z","1","customer1","retailer1",52,""
"PurchaseOrder","36002","40179","2025-01-15T10:13:52.207Z","3","customer3","retailer2",53,""
"PurchaseOrder","36002","40179","2025-01-15T10:13:52.208Z","2","customer2","retailer1",54,""
"PurchaseOrder","47681","40179","2025-01-15T10:13:52.208Z","4","customer4","retailer2",55,""
"PurchaseOrder","47681","40179","2025-01-15T10:13:52.209Z","1","customer1","retailer1",56,""
"ConfirmOrder","38734","40181","2025-01-15T10:13:54.237Z","3","retailer2","customer3",53,""
"ConfirmOrder","38734","40181","2025-01-15T10:13:54.237Z","2","retailer1","customer2",54,""
"RestockRequest","79645","40181","2025-01-15T10:13:54.237Z","1","retailer1","manufacturer1",56,"200"
"RestockRequest","94631","40181","2025-01-15T10:13:54.237Z","4","retailer2","manufacturer1",55,"100"
"ConfirmRestock","31432","40185","2025-01-15T10:13:58.301Z","1","manufacturer1","retailer1",56,""
"ConfirmRestock","31432","40185","2025-01-15T10:13:58.301Z","4","manufacturer1","retailer2",55,""
"PurchaseOrder","36002","40189","2025-01-15T10:14:02.376Z","1","customer1","retailer1",57,""
"PurchaseOrder","36002","40189","2025-01-15T10:14:02.376Z","3","customer3","retailer2",58,""
"PurchaseOrder","47681","40189","2025-01-15T10:14:02.377Z","4","customer4","retailer2",59,""
"PurchaseOrder","47681","40189","2025-01-15T10:14:02.377Z","2","customer2","retailer1",60,""
"ConfirmOrder","38734","40191","2025-01-15T10:14:04.401Z","1","retailer1","customer1",57,""
"ConfirmOrder","38734","40191","2025-01-15T10:14:04.401Z","3","retailer2","customer3",58,""
"RestockRequest","94631","40191","2025-01-15T10:14:04.403Z","4","retailer2","manufacturer1",59,"100"
"RestockRequest","79645","40191","2025-01-15T10:14:04.405Z","2","retailer1","manufacturer1",60,"200"
"CancelOrder","32506","40193","2025-01-15T10:14:06.431Z","4","customer4","retailer2",59,""
"ConfirmRestock","31432","40193","2025-01-15T10:14:06.431Z","2","manufacturer1","retailer1",60,""
"PurchaseOrder","36002","40198","2025-01-15T10:14:11.499Z","2","customer2","retailer1",61,""
"PurchaseOrder","47681","40199","2025-01-15T10:14:12.509Z","1","customer1","retailer1",62,""
"PurchaseOrder","36002","40199","2025-01-15T10:14:12.509Z","4","customer4","retailer2",63,""
"PurchaseOrder","47681","40199","2025-01-15T10:14:12.510Z","3","customer3","retailer2",64,""
"ConfirmOrder","38734","40200","2025-01-15T10:14:13.520Z","2","retailer1","customer2",61,""
"ConfirmOrder","38734","40201","2025-01-15T10:14:14.536Z","4","retailer2","customer4",63,""
"RestockRequest","79645","40201","2025-01-15T10:14:14.536Z","3","retailer2","manufacturer1",64,"100"
"RestockRequest","94631","40201","2025-01-15T10:14:14.536Z","1","retailer1","manufacturer1",62,"200"
"CancelOrder","32506","40203","2025-01-15T10:14:16.050Z","1","customer1","retailer1",62,""
"CancelOrder","32506","40203","2025-01-15T10:14:16.050Z","3","customer3","retailer2",64,""
"PurchaseOrder","47681","40208","2025-01-15T10:14:21.119Z","3","customer3","retailer2",68,""
"PurchaseOrder","36002","40208","2025-01-15T10:14:21.119Z","2","customer2","retailer1",65,""
"PurchaseOrder","47681","40208","2025-01-15T10:14:21.119Z","1","customer1","retailer1",67,""
"PurchaseOrder","36002","40208","2025-01-15T10:14:21.120Z","4","customer4","retailer2",66,""
"ConfirmOrder","38734","40210","2025-01-15T10:14:23.131Z","4","retailer2","customer4",66,""
"RestockRequest","94631","40210","2025-01-15T10:14:23.132Z","3","retailer2","manufacturer1",68,"100"
"ConfirmOrder","38734","40211","2025-01-15T10:14:25.155Z","2","retailer1","customer2",65,""
"RestockRequest","79645","40211","2025-01-15T10:14:25.155Z","1","retailer1","manufacturer1",67,"200"
"CancelOrder","32506","40213","2025-01-15T10:14:26.175Z","3","customer3","retailer2",68,""
"CancelOrder","32506","40213","2025-01-15T10:14:26.175Z","1","customer1","retailer1",67,""
"PurchaseOrder","36002","40218","2025-01-15T10:14:31.229Z","3","customer3","retailer2",69,""
"PurchaseOrder","36002","40219","2025-01-15T10:14:32.248Z","2","customer2","retailer1",70,""
"PurchaseOrder","47681","40220","2025-01-15T10:14:33.259Z","1","customer1","retailer1",71,""
"ConfirmOrder","38734","40220","2025-01-15T10:14:33.260Z","3","retailer2","customer3",69,""
"PurchaseOrder","47681","40220","2025-01-15T10:14:33.260Z","4","customer4","retailer2",72,""
"ConfirmOrder","38734","40221","2025-01-15T10:14:34.271Z","2","retailer1","customer2",70,""
"RestockRequest","94631","40222","2025-01-15T10:14:35.275Z","1","retailer1","manufacturer1",71,"200"
"RestockRequest","79645","40222","2025-01-15T10:14:35.275Z","4","retailer2","manufacturer1",72,"100"
"ConfirmRestock","31432","40224","2025-01-15T10:14:37.307Z","1","manufacturer1","retailer1",71,""
"CancelOrder","32506","40224","2025-01-15T10:14:37.308Z","4","customer4","retailer2",72,""
"PurchaseOrder","36002","40229","2025-01-15T10:14:42.374Z","1","customer1","retailer1",73,""
"PurchaseOrder","36002","40229","2025-01-15T10:14:42.375Z","4","customer4","retailer2",74,""
"PurchaseOrder","47681","40229","2025-01-15T10:14:42.375Z","3","customer3","retailer2",76,""
"PurchaseOrder","47681","40229","2025-01-15T10:14:42.376Z","2","customer2","retailer1",75,""
"ConfirmOrder","38734","40231","2025-01-15T10:14:44.402Z","4","retailer2","customer4",74,""
"RestockRequest","94631","40231","2025-01-15T10:14:44.402Z","3","retailer2","manufacturer1",76,"100"
"ConfirmOrder","38734","40232","2025-01-15T10:14:45.420Z","1","retailer1","customer1",73,""
"RestockRequest","79645","40232","2025-01-15T10:14:45.420Z","2","retailer1","manufacturer1",75,"200"
"CancelOrder","32506","40234","2025-01-15T10:14:47.445Z","2","customer2","retailer1",75,""
"CancelOrder","32506","40234","2025-01-15T10:14:47.445Z","3","customer3","retailer2",76,""
"PurchaseOrder","36002","40238","2025-01-15T10:14:51.496Z","2","customer2","retailer1",77,""
"PurchaseOrder","47681","40238","2025-01-15T10:14:51.497Z","1","customer1","retailer1",80,""
"PurchaseOrder","47681","40238","2025-01-15T10:14:51.497Z","3","customer3","retailer2",79,""
"PurchaseOrder","36002","40238","2025-01-15T10:14:51.497Z","4","customer4","retailer2",78,""
"ConfirmOrder","38734","40240","2025-01-15T10:14:53.508Z","2","retailer1","customer2",77,""
"RestockRequest","94631","40240","2025-01-15T10:14:53.508Z","3","retailer2","manufacturer1",79,"100"
"RestockRequest","79645","40240","2025-01-15T10:14:53.510Z","1","retailer1","manufacturer1",80,"200"
"ConfirmOrder","38734","40240","2025-01-15T10:14:53.510Z","4","retailer2","customer4",78,""
"ConfirmRestock","31432","40242","2025-01-15T10:14:55.030Z","3","manufacturer1","retailer2",79,""
"CancelOrder","32506","40242","2025-01-15T10:14:55.030Z","1","customer1","retailer1",80,""
"PurchaseOrder","36002","40246","2025-01-15T10:14:59.069Z","3","customer3","retailer2",81,""
"PurchaseOrder","36002","40247","2025-01-15T10:15:00.078Z","2","customer2","retailer1",82,""
"PurchaseOrder","47681","40248","2025-01-15T10:15:01.087Z","1","customer1","retailer1",83,""
"PurchaseOrder","47681","40248","2025-01-15T10:15:01.087Z","4","customer4","retailer2",84,""
"ConfirmOrder","38734","40248","2025-01-15T10:15:01.087Z","3","retailer2","customer3",81,""
"ConfirmOrder","38734","40249","2025-01-15T10:15:02.096Z","2","retailer1","customer2",82,""
"RestockRequest","94631","40250","2025-01-15T10:15:03.123Z","1","retailer1","manufacturer1",83,"200"
"RestockRequest","79645","40250","2025-01-15T10:15:03.123Z","4","retailer2","manufacturer1",84,"100"
"CancelOrder","32506","40252","2025-01-15T10:15:05.125Z","1","customer1","retailer1",83,""
"CancelOrder","32506","40252","2025-01-15T10:15:05.125Z","4","customer4","retailer2",84,""
"PurchaseOrder","36002","40259","2025-01-15T10:15:12.712Z","3","customer3","retailer2",85,""
"PurchaseOrder","36002","40259","2025-01-15T10:15:12.712Z","1","customer1","retailer1",86,""
"PurchaseOrder","47681","40259","2025-01-15T10:15:12.712Z","2","customer2","retailer1",88,""
"PurchaseOrder","47681","40259","2025-01-15T10:15:12.712Z","4","customer4","retailer2",87,""
"ConfirmOrder","38734","40261","2025-01-15T10:15:14.236Z","3","retailer2","customer3",85,""
"ConfirmOrder","38734","40261","2025-01-15T10:15:14.236Z","1","retailer1","customer1",86,""
"RestockRequest","79645","40261","2025-01-15T10:15:14.237Z","2","retailer1","manufacturer1",88,"200"
"RestockRequest","94631","40261","2025-01-15T10:15:14.237Z","4","retailer2","manufacturer1",87,"100"
"ConfirmRestock","31432","40263","2025-01-15T10:15:16.259Z","4","manufacturer1","retailer2",87,""
"ConfirmRestock","31432","40263","2025-01-15T10:15:16.260Z","2","manufacturer1","retailer1",88,""
"PurchaseOrder","36002","40267","2025-01-15T10:15:20.316Z","3","customer3","retailer2",89,""
"PurchaseOrder","36002","40268","2025-01-15T10:15:21.335Z","2","customer2","retailer1",90,""
"PurchaseOrder","47681","40269","2025-01-15T10:15:22.350Z","4","customer4","retailer2",91,""
"PurchaseOrder","47681","40269","2025-01-15T10:15:22.351Z","1","customer1","retailer1",92,""
"ConfirmOrder","38734","40269","2025-01-15T10:15:22.351Z","3","retailer2","customer3",89,""
"ConfirmOrder","38734","40270","2025-01-15T10:15:23.362Z","2","retailer1","customer2",90,""
"RestockRequest","79645","40271","2025-01-15T10:15:24.379Z","4","retailer2","manufacturer1",91,"100"
"RestockRequest","94631","40271","2025-01-15T10:15:24.380Z","1","retailer1","manufacturer1",92,"200"
"CancelOrder","32506","40273","2025-01-15T10:15:26.924Z","1","customer1","retailer1",92,""
"CancelOrder","32506","40273","2025-01-15T10:15:26.924Z","4","customer4","retailer2",91,""
"PurchaseOrder","47681","40277","2025-01-15T10:15:30.475Z","4","customer4","retailer2",95,""
"PurchaseOrder","47681","40277","2025-01-15T10:15:30.476Z","1","customer1","retailer1",96,""
"PurchaseOrder","36002","40277","2025-01-15T10:15:30.477Z","2","customer2","retailer1",93,""
"PurchaseOrder","36002","40277","2025-01-15T10:15:30.478Z","3","customer3","retailer2",94,""
"ConfirmOrder","38734","40279","2025-01-15T10:15:32.511Z","2","retailer1","customer2",93,""
"RestockRequest","94631","40279","2025-01-15T10:15:32.511Z","4","retailer2","manufacturer1",95,"100"
"RestockRequest","79645","40279","2025-01-15T10:15:32.511Z","1","retailer1","manufacturer1",96,"200"
"ConfirmOrder","38734","40279","2025-01-15T10:15:32.512Z","3","retailer2","customer3",94,""
"ConfirmRestock","31432","40283","2025-01-15T10:15:36.056Z","1","manufacturer1","retailer1",96,""
"CancelOrder","32506","40283","2025-01-15T10:15:36.057Z","4","customer4","retailer2",95,""
"PurchaseOrder","36002","40287","2025-01-15T10:15:40.127Z","2","customer2","retailer1",97,""
"PurchaseOrder","36002","40287","2025-01-15T10:15:40.128Z","3","customer3","retailer2",98,""
"PurchaseOrder","47681","40287","2025-01-15T10:15:40.128Z","4","customer4","retailer2",99,""
"PurchaseOrder","47681","40287","2025-01-15T10:15:40.128Z","1","customer1","retailer1",100,""
"ConfirmOrder","38734","40289","2025-01-15T10:15:42.161Z","2","retailer1","customer2",97,""
"ConfirmOrder","38734","40289","2025-01-15T10:15:42.161Z","3","retailer2","customer3",98,""
"RestockRequest","94631","40289","2025-01-15T10:15:42.161Z","4","retailer2","manufacturer1",99,"100"
"RestockRequest","79645","40289","2025-01-15T10:15:42.161Z","1","retailer1","manufacturer1",100,"200"
"CancelOrder","32506","40291","2025-01-15T10:15:44.187Z","4","customer4","retailer2",99,""
"CancelOrder","32506","40291","2025-01-15T10:15:44.188Z","1","customer1","retailer1",100,""
"PurchaseOrder","36002","40295","2025-01-15T10:15:48.254Z","3","customer3","retailer2",101,""
"PurchaseOrder","36002","40296","2025-01-15T10:15:49.252Z","2","customer2","retailer1",102,""
"PurchaseOrder","47681","40297","2025-01-15T10:15:50.282Z","1","customer1","retailer1",103,""
"PurchaseOrder","47681","40297","2025-01-15T10:15:50.286Z","4","customer4","retailer2",104,""
"ConfirmOrder","38734","40297","2025-01-15T10:15:50.287Z","3","retailer2","customer3",101,""
"ConfirmOrder","38734","40298","2025-01-15T10:15:51.292Z","2","retailer1","customer2",102,""
"RestockRequest","94631","40299","2025-01-15T10:15:52.314Z","1","retailer1","manufacturer1",103,"200"
"RestockRequest","79645","40299","2025-01-15T10:15:52.315Z","4","retailer2","manufacturer1",104,"100"
"ConfirmRestock","31432","40301","2025-01-15T10:15:54.338Z","1","manufacturer1","retailer1",103,""
"CancelOrder","32506","40301","2025-01-15T10:15:54.338Z","4","customer4","retailer2",104,""
"PurchaseOrder","36002","40305","2025-01-15T10:15:58.409Z","3","customer3","retailer2",106,""
"PurchaseOrder","36002","40305","2025-01-15T10:15:58.409Z","2","customer2","retailer1",105,""
"PurchaseOrder","47681","40305","2025-01-15T10:15:58.409Z","1","customer1","retailer1",107,""
"PurchaseOrder","47681","40305","2025-01-15T10:15:58.411Z","4","customer4","retailer2",108,""
"ConfirmOrder","38734","40307","2025-01-15T10:16:00.428Z","2","retailer1","customer2",105,""
"ConfirmOrder","38734","40307","2025-01-15T10:16:00.428Z","3","retailer2","customer3",106,""
"RestockRequest","94631","40307","2025-01-15T10:16:00.428Z","1","retailer1","manufacturer1",107,"200"
"RestockRequest","79645","40307","2025-01-15T10:16:00.429Z","4","retailer2","manufacturer1",108,"100"
"ConfirmRestock","31432","40311","2025-01-15T10:16:04.450Z","4","manufacturer1","retailer2",108,""
"CancelOrder","32506","40311","2025-01-15T10:16:04.450Z","1","customer1","retailer1",107,""
"PurchaseOrder","36002","40318","2025-01-15T10:16:11.537Z","4","customer4","retailer2",109,""
"PurchaseOrder","36002","40318","2025-01-15T10:16:11.538Z","2","customer2","retailer1",110,""
"PurchaseOrder","47681","40318","2025-01-15T10:16:11.539Z","3","customer3","retailer2",112,""
"PurchaseOrder","47681","40318","2025-01-15T10:16:11.539Z","1","customer1","retailer1",111,""
"ConfirmOrder","38734","40320","2025-01-15T10:16:13.046Z","4","retailer2","customer4",109,""
"ConfirmOrder","38734","40320","2025-01-15T10:16:13.046Z","2","retailer1","customer2",110,""
"RestockRequest","79645","40320","2025-01-15T10:16:13.047Z","3","retailer2","manufacturer1",112,"100"
"RestockRequest","94631","40320","2025-01-15T10:16:13.047Z","1","retailer1","manufacturer1",111,"200"
"ConfirmRestock","31432","40322","2025-01-15T10:16:15.049Z","3","manufacturer1","retailer2",112,""
"CancelOrder","32506","40322","2025-01-15T10:16:15.049Z","1","customer1","retailer1",111,""
"PurchaseOrder","36002","40329","2025-01-15T10:16:22.105Z","1","customer1","retailer1",113,""
"PurchaseOrder","47681","40329","2025-01-15T10:16:22.105Z","3","customer3","retailer2",115,""
"PurchaseOrder","47681","40329","2025-01-15T10:16:22.106Z","2","customer2","retailer1",116,""
